character_id,skill_slug,skill_name,skill_form,skill_type,skill_tag,energy_gen,skill_point_cost,wb_single,wb_aoe,wb_bounce,max_level,description
castorice,base_wail_death_s_herald,"Wail, Death's Herald",base,Technique,Maze ATK,0,0,0,0,0,1,"After using Technique, enters the ""Netherveil"" state that lasts for 20 seconds. While ""Netherveil"" is active, enemies are unable to actively approach Castorice. During ""Netherveil,"" active attacks will cause all enemies within range to enter combat. At the same time, summons the memosprite Netherwing, advances its action by 100%, and deploys the Territory ""Lost Netherland."" Netherwing has its current HP equal to 50% of max ""Newbud."" After entering battle, consumes 40% of the current HP of all allies (except Netherwing). If Netherwing is not summoned after entering battle, Castorice gains ""Newbud"" by an amount equal to 30% of max ""Newbud."""
castorice,base_doomshriek_dawn_s_chime,"Doomshriek, Dawn's Chime",base,Ultimate,Summon,0,0,0,0,0,15,"Summons the memosprite Netherwing and advances its action by 100%. At the same time, deploys the Territory ""Lost Netherland,"" which decreases all enemies' All-Type RES by 25%. If Castorice has the DMG Boost effect from her Talent, then this effect spreads to Netherwing. Netherwing has an initial SPD of 165 and a set Max HP equal to 100% of max ""Newbud."" After Netherwing experiences 3 turns or when its HP is 0, it disappears and dispels the Territory ""Lost Netherland."""
castorice,enhanced_boneclaw_doomdrake_s_embrace,"Boneclaw, Doomdrake's Embrace",enhanced,Skill,AoE ATK,0,0,0,60,0,15,"Consumes 40% of the current HP of all allies (except Netherwing). Castorice and Netherwing launch Joint ATK on the targets, dealing Quantum DMG equal to 37.5% and 62.5% of Castorice's Max HP to all enemies. If the current HP is insufficient, reduces the current HP down to 1."
cerydra,base_king_s_castling,King's Castling,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Wind DMG equal to 140% of Cerydra's ATK to one designated enemy.
cerydra,base_pawn_s_promotion,Pawn's Promotion,base,Skill,Support,30,1,0,0,0,15,"Grants ""Military Merit"" to one designated ally character and gives Cerydra 1 points of Charge. Charge is capped at 8 points. When Charge reaches 6 points, automatically upgrades the character's ""Military Merit"" to ""Peerage"" and dispels their Crowd Control debuffs. The character with ""Peerage"" is considered to have ""Military Merit"" simultaneously. The character with ""Peerage"" increases the CRIT DMG for their dealt Skill DMG by 90%, increases their All-Type RES PEN by 11%, and triggers Coup de Main when using their Skill on enemy targets. After Coup de Main ends, consumes 6 points of Charge to revert ""Peerage"" to ""Military Merit."""
cerydra,base_ave_imperator,Ave Imperator,base,Talent,Support,0,0,0,0,0,15,"The character with ""Military Merit"" increases ATK by an amount equal to 27% of Cerydra's ATK. When the character uses Basic ATK or Skill, Cerydra gains 1 Charge. During Coup de Main, Cerydra cannot gain Charge. After the character with ""Military Merit"" uses an attack, Cerydra additionally deals 1 instance of Wind Additional DMG equal to 75% of her ATK. This effect can trigger up to 20 time(s). The trigger count resets every time Cerydra uses her Ultimate. ""Military Merit"" only takes effect on the most recent target. When the target changes, Cerydra's Charge is reset to 0."
cerydra,base_first_move_advantage,First-Move Advantage,base,Technique,Support,0,0,0,0,0,1,"After using Technique, gains ""Military Merit."" When switching the active character, ""Military Merit"" transfers to the current active character. At the start of the next battle, automatically uses Skill 1 time on the character with ""Military Merit"" without consuming any Skill Points."
cerydra,base_scholar_s_mate,Scholar's Mate,base,Ultimate,AoE ATK,5,0,0,60,0,15,"Gains 2 Charge. Deals Wind DMG equal to 288% of Cerydra's ATK to all enemies. If no character on the field has ""Military Merit,"" prioritizes granting ""Military Merit"" to the first character in the current team."
cipher,base_oops_a_missed_catch,"Oops, a Missed Catch",base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Quantum DMG equal to 140% of Cipher's ATK to one designated enemy.
cipher,base_hey_jackpot_for_the_taking,"Hey, Jackpot for the Taking",base,Skill,Blast,30,1,60,0,30,15,"Has a 120% base chance to Weaken one designated enemy and its adjacent targets (decreasing their DMG dealt by 10%) and increases Cipher's ATK by 30%, lasting for 2 turn(s). Moreover, deals Quantum DMG equal to 250% of Cipher's ATK to one designated enemy, and Quantum DMG equal to 125% of Cipher's ATK to the adjacent targets."
cipher,base_the_hospitable_dolosian,The Hospitable Dolosian,base,Talent,Single ATK,5,0,60,0,0,15,"When there are no enemy targets in the ""Patron"" state on the battlefield, Cipher immediately causes one enemy target with the highest Max HP on the battlefield to become the ""Patron."" When using Skill and Ultimate, the primary target becomes the ""Patron."" The ""Patron"" state only takes effect on the most recent target. After the ""Patron"" gets attacked by other ally targets, Cipher immediately launches Follow-Up ATK against the ""Patron,"" dealing Quantum DMG equal to 187.5% of Cipher's ATK. This effect can trigger up to 1 time(s) per turn, and this trigger count resets at the start of Cipher's turn. Cipher will tally 12% of the non-True DMG dealt by ally targets to the ""Patron."" Overflow DMG will not be tallied. After using Ultimate, clears this tally."
cipher,base_puss_in_boots,Puss in Boots,base,Technique,Enhance,0,0,0,0,0,1,"Gains ""Zagreus's Blessing"" that lasts for 15 second(s). During this time, Cipher will be undetectable by enemies and her movement speed increases by 50%. When approaching an enemy in the overworld/Simulated Universe/Divergent Universe, can immediately gain a random Consumable. Consumables can be gained this way for up to 50 time(s) in each Earth day. When entering battle with ""Zagreus's Blessing"" active, deals Quantum DMG equal to 100% of Cipher's ATK to all enemies. And the tallied amount Cipher gains from this instance of DMG increases by 200%."
cipher,base_yours_truly_kitty_phantom_thief,"Yours Truly, Kitty Phantom Thief!",base,Ultimate,Blast,5,0,90,0,60,15,"Deals Quantum DMG equal to 150% of Cipher's ATK to one designated enemy. Then, deals True DMG equal to 25% of the current tally kept by Talent to the one designated enemy. Moreover, deals Quantum DMG equal to 50% of Cipher's ATK alongside True DMG equal to 75% of the current tally kept by Talent to the one designated enemy and its adjacent targets. And this True DMG is distributed evenly among all targets of this ability."
clara,base_i_want_to_help,I Want to Help,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Physical DMG equal to 140% of Clara's ATK to one designated enemy.
clara,base_svarog_watches_over_you,Svarog Watches Over You,base,Skill,AoE ATK,30,1,0,30,0,15,"Deals Physical DMG equal to 150% of Clara's ATK to all enemies, and additionally deals Physical DMG equal to 150% of Clara's ATK to enemies marked by Svarog with a Mark of Counter. All Marks of Counter will be removed after this Skill is used."
clara,base_because_we_re_family,Because We're Family,base,Talent,Single ATK,5,0,30,0,30,15,"Under the protection of Svarog, DMG taken by Clara when hit by enemy attacks is reduced by 10%. Svarog will mark enemies who attack Clara with his Mark of Counter and retaliate with a Counter, dealing Physical DMG equal to 200% of Clara's ATK."
clara,base_a_small_price_for_victory,A Small Price for Victory,base,Technique,Maze ATK,0,0,60,0,0,1,"Immediately attacks the enemy. Upon entering battle, the chance Clara will be attacked by enemies increases for 2 turn(s)."
clara,base_promise_not_command,"Promise, Not Command",base,Ultimate,Enhance,5,0,0,0,0,15,"After Clara uses Ultimate, DMG dealt to her is reduced by an extra 30%, and she has greatly increased chances of being attacked by enemies for 2 turn(s). In addition, Svarog's Counter is enhanced. When an ally is attacked, Svarog immediately launches a Counter, and its DMG multiplier against the enemy increases by 192%. Enemies adjacent to it take 50% of the DMG dealt to the primary target enemy. Enhanced Counter(s) can take effect 2 time(s)."
cyrene,base_lo_hope_takes_flight,"Lo, Hope Takes Flight!",base,Basic ATK,Single ATK,0,0,30,0,0,10,"Gains 1 ""Recollection"" point(s) and deals Ice DMG equal to 70% of Cyrene's Max HP to one designated enemy."
cyrene,base_bloom_elysium_of_beyond,"Bloom, Elysium of Beyond",base,Skill,Support,0,1,0,0,0,15,"Gains 3 ""Recollection"" point(s) and deploys a Zone that lasts for 2 turns. The Zone's duration decreases by 1 at the start of Cyrene's every turn. While the Zone lasts, for each instance of DMG dealt by all ally targets, deals 1 additional instance of True DMG equal to 30% of the original DMG. When Cyrene is downed, the Zone will also be dispelled."
cyrene,base_hearts_gather_as_one,Hearts Gather as One,base,Talent,Enhance,0,0,0,0,0,15,"When combat begins or after Cyrene takes action, other ally characters under any state and their memosprites gain ""Future."" When ally targets with ""Future"" take action, consumes ""Future"" to grant Cyrene 1 ""Recollection"" point(s). When Cyrene has 24 ""Recollection"" points, can activate Ultimate and dispel all debuffs on her. When she has 12 ""Recollection"" points during the ""Ripples of Past Reverie"" state, can activate Ultimate. After reaching the maximum, it can overflow by up to 27 points. While Cyrene is on the field, increases DMG dealt by all ally targets by 25%."
cyrene,base_peace_at_west_wind_s_end,Peace at West Wind's End,base,Technique,Support,0,0,0,0,0,1,"After using Technique, creates a Special Dimension that lasts for 30 second(s) around the character. Enemies within this Special Dimension enter the ""This Moment, Forever"" state. While in this state, enemies will cease all actions. Ally characters within this Special Dimension have 50% increased movement speed. After entering combat within the duration, deploys the Skill's Zone. Only 1 Dimension Effect created by allies can exist at the same time."
cyrene,base_verse_vow,Verse ◦ Vow ∞,base,Ultimate,Summon,0,0,0,0,0,15,"Summons memosprite Demiurge, causes it to immediately gain 1 extra turn, and activates all teammates' Ultimate. Then, enters the ""Ripples of Past Reverie"" state. Enhances Basic ATK to ""To Love and Tomorrow ♪"" and can only use this Basic ATK. Increases Cyrene's and Demiurge's CRIT Rate by 62.5%, and deploys the Zone effect from Skill with no duration limit. Can only be used once per battle. Demiurge's initial Max HP equals to 100% of Cyrene's Max HP."
cyrene,enhanced_to_love_and_tomorrow,To Love and Tomorrow ♪,enhanced,Basic ATK,AoE ATK,0,0,30,15,0,10,"Gains 3 ""Recollection"" points and deals Ice DMG equal to 42% of Cyrene's Max HP to one designated enemy. Then, deals Ice DMG equal to 42% of Cyrene's Max HP to all enemies. ""To Love and Tomorrow ♪"" cannot recover Skill Points."
cyrene,enhanced_reunion_at_first_sight,Reunion at First Sight,enhanced,Ultimate,Enhance,0,0,0,0,0,15,Enables Demiurge to immediately gain 1 extra turn.
dan_heng,base_cloudlancer_art_north_wind,Cloudlancer Art: North Wind,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Wind DMG equal to 140% of Dan Heng's ATK to one enemy.
dan_heng,base_cloudlancer_art_torrent,Cloudlancer Art: Torrent,base,Skill,Single ATK,30,1,60,0,0,15,"Deals Wind DMG equal to 325% of Dan Heng's ATK to one designated enemy. When DMG dealt by Skill triggers CRIT Hit, there is a 100% base chance to reduce the target's SPD by 12%, lasting for 2 turn(s)."
dan_heng,base_superiority_of_reach,Superiority of Reach,base,Talent,Enhance,0,0,0,0,0,15,"When Dan Heng becomes the target of an ally's ability, his next attack's Wind RES PEN increases by 45%. This effect can be triggered again after 2 turn(s)."
dan_heng,base_splitting_spearhead,Splitting Spearhead,base,Technique,Enhance,0,0,0,0,0,1,"After Dan Heng uses his Technique, his ATK increases by 40% at the start of the next battle for 3 turn(s)."
dan_heng,base_ethereal_dream,Ethereal Dream,base,Ultimate,Single ATK,5,0,90,0,0,15,"Deals Wind DMG equal to 480% of Dan Heng's ATK to one designated enemy target. If the attacked enemy is Slowed, the multiplier for the DMG dealt by Ultimate increases by 144%."
dan_heng_imbibitor_lunae,base_beneficent_lotus,Beneficent Lotus,base,Basic ATK,Single ATK,20,0,30,0,0,10,Uses a 2-hit attack and deals Imaginary DMG equal to 140% of Dan Heng • Imbibitor Lunae's ATK to one designated enemy target.
dan_heng_imbibitor_lunae,base_dracore_libre,Dracore Libre,base,Skill,Enhance,0,0,0,0,0,15,"Enhances Basic ATK. Enhancements may be applied up to 3 times consecutively. Using this ability does not consume Skill Points and is not considered as using a Skill. Enhanced once, Beneficent Lotus becomes Transcendence. Enhanced twice, Beneficent Lotus becomes Divine Spear. Enhanced thrice, Beneficent Lotus becomes Fulgurant Leap. When using Divine Spear or Fulgurant Leap, starting from the fourth hit, 1 stack of Outroar is gained before every hit. Each stack of Outroar increases Dan Heng • Imbibitor Lunae's CRIT DMG by 15%, for a max of 4 stacks. These stacks last until the end of his turn."
dan_heng_imbibitor_lunae,base_righteous_heart,Righteous Heart,base,Talent,Enhance,0,0,0,0,0,15,"After each hit dealt during an attack, Dan Heng • Imbibitor Lunae gains 1 stack of Righteous Heart, increasing his DMG by 12.5%. This effect can stack up to 6 time(s), lasting until the end of his turn."
dan_heng_imbibitor_lunae,base_heaven_quelling_prismadrakon,Heaven-Quelling Prismadrakon,base,Technique,Enhance,0,0,0,0,0,1,"After using his Technique, Dan Heng • Imbibitor Lunae enters the Leaping Dragon state for 20 seconds. While in the Leaping Dragon state, using his attack enables him to move forward rapidly for a set distance, attacking all enemies he touches and blocking all incoming attacks. After entering combat via attacking enemies in the Leaping Dragon state, Dan Heng • Imbibitor Lunae deals Imaginary DMG equal to 120% of his ATK to all enemies, and gains 1 Squama Sacrosancta."
